../data/inputs/FashionMNIST/4_5.csv 862 1025.73 1153 0.1 987.12 863 0
../data/inputs/FashionMNIST/4_2.csv 940 1107.35 1031 0.1 1065.91 941 0
../data/inputs/FashionMNIST/4_3.csv 957 1140.61 1007 0.1 1098.04 958 0
../data/inputs/FashionMNIST/4_1.csv 955 1148.27 1021 0.1 1105.0 956 0
../data/inputs/FashionMNIST/8_4.csv 863 1154.25 1060 0.1 1115.75 864 0
../data/inputs/FashionMNIST/5_1.csv 911 1182.3 907 0.1 1141.61 912 0
../data/inputs/FashionMNIST/4_4.csv 998 1198.69 966 0.1 1153.53 999 0
../data/inputs/FashionMNIST/5_4.csv 933 1205.2 877 0.1 1163.49 934 0
../data/inputs/FashionMNIST/5_3.csv 931 1211.6 986 0.1 1170.15 932 0
../data/inputs/FashionMNIST/5_5.csv 944 1224.47 871 0.1 1182.04 945 0
../data/inputs/FashionMNIST/5_2.csv 965 1249.83 950 0.1 1206.49 966 0
../data/inputs/FashionMNIST/8_1.csv 970 1302.53 986 0.1 1259.63 971 0
../data/inputs/FashionMNIST/8_3.csv 994 1324.93 923 0.1 1280.97 995 0
../data/inputs/FashionMNIST/8_5.csv 1077 1460.31 1053 0.1 1412.42 1078 0
../data/inputs/FashionMNIST/8_2.csv 1081 1475.32 1046 0.1 1427.13 1082 0
../data/inputs/FashionMNIST/9_1.csv 1188 1548.06 1029 0.1 1494.35 1189 0
../data/inputs/FashionMNIST/6_3.csv 1277 1547.42 1065 0.1 1490.2 1278 0
../data/inputs/FashionMNIST/3_2.csv 1289 1551.01 914 0.1 1493.48 1290 0
../data/inputs/FashionMNIST/9_5.csv 1209 1562.92 1046 0.1 1509.47 1210 0
../data/inputs/FashionMNIST/3_1.csv 1294 1565.84 864 0.1 1507.99 1295 0
../data/inputs/FashionMNIST/3_5.csv 1314 1585.89 881 0.1 1527.37 1315 0
../data/inputs/FashionMNIST/3_4.csv 1322 1591.5 909 0.1 1532.24 1323 0
../data/inputs/FashionMNIST/9_2.csv 1228 1598.63 929 0.1 1543.43 1229 0
../data/inputs/FashionMNIST/3_3.csv 1335 1600.57 836 0.1 1540.33 1336 0
../data/inputs/FashionMNIST/9_3.csv 1234 1611.48 987 0.1 1556.48 1235 0
../data/inputs/FashionMNIST/9_4.csv 1261 1638.22 958 0.1 1581.55 1262 0
../data/inputs/FashionMNIST/6_2.csv 1358 1640.41 1076 0.1 1580.25 1359 0
../data/inputs/FashionMNIST/7_3.csv 1283 1675.17 941 0.1 1618.36 1284 0
../data/inputs/FashionMNIST/7_1.csv 1314 1691.82 846 0.1 1633.36 1315 0
../data/inputs/FashionMNIST/7_5.csv 1316 1697.25 908 0.1 1638.69 1317 0
../data/inputs/FashionMNIST/7_4.csv 1314 1703.5 898 0.1 1645.46 1315 0
../data/inputs/FashionMNIST/6_1.csv 1420 1710.24 1025 0.1 1648.09 1421 0
../data/inputs/FashionMNIST/7_2.csv 1320 1712.21 906 0.1 1653.23 1321 0
../data/inputs/FashionMNIST/6_4.csv 1424 1719.81 985 0.1 1656.17 1425 0
../data/inputs/FashionMNIST/6_5.csv 1575 1852.15 935 0.1 1782.78 1576 0
../data/inputs/FashionMNIST/2_4.csv 1244 1254.69 1051 0.1 1202.39 1245 0
../data/inputs/FashionMNIST/1_3.csv 1238 1196.76 884 0.1 1144.49 1239 0
../data/inputs/FashionMNIST/1_5.csv 1258 1220.69 843 0.1 1167.7 1259 0
../data/inputs/FashionMNIST/1_4.csv 1260 1219.07 857 0.1 1166.09 1261 0
../data/inputs/FashionMNIST/1_2.csv 1248 1207.87 983 0.1 1155.22 1249 0
../data/inputs/FashionMNIST/1_1.csv 1249 1205.92 818 0.1 1152.59 1250 0
../data/inputs/FashionMNIST/2_5.csv 1392 1415.0 1016 0.1 1356.35 1393 0
../data/inputs/FashionMNIST/2_2.csv 1337 1315.36 1156 0.1 1258.75 1338 0
../data/inputs/FashionMNIST/2_3.csv 1337 1328.54 1037 0.1 1272.42 1338 0
../data/inputs/FashionMNIST/2_1.csv 1521 1469.45 988 0.1 1406.37 1522 0
../data/inputs/FashionMNIST/0_5.csv 1618 1542.81 1053 0.1 1477.32 1619 0
../data/inputs/FashionMNIST/0_4.csv 1588 1506.45 939 0.1 1440.29 1589 0
../data/inputs/FashionMNIST/0_3.csv 1581 1489.31 968 0.1 1422.77 1582 0
../data/inputs/FashionMNIST/0_2.csv 1569 1418.38 986 0.1 1355.99 1570 0
../data/inputs/FashionMNIST/0_1.csv 1617 1452.24 956 0.1 1389.26 1618 0
