../data/inputs/FashionMNIST/4_5.csv 3865 1317.54 1307 0.0 1167.79 3866 0
../data/inputs/FashionMNIST/4_4.csv 3514 1757.98 1277 0.0782 1621.62 3515 0
../data/inputs/FashionMNIST/4_1.csv 3261 1766.6 1297 0.1 1639.92 3262 0
../data/inputs/FashionMNIST/4_2.csv 3796 1988.07 1341 0.0705 1838.76 3797 0
../data/inputs/FashionMNIST/4_3.csv 3674 2102.71 1305 0.1 1961.11 3675 0
../data/inputs/FashionMNIST/6_3.csv 4553 2688.02 1381 0.0664 2516.62 4554 0
../data/inputs/FashionMNIST/2_4.csv 2822 1003.55 1326 0.0557 904.12 2823 0
../data/inputs/FashionMNIST/2_5.csv 3399 1909.25 1338 0.0859 1790.71 3400 0
../data/inputs/FashionMNIST/8_3.csv 3195 3348.35 1107 0.1731 3224.3 3196 0
../data/inputs/FashionMNIST/1_4.csv 2713 808.56 1049 0.2187 713.54 2714 0
../data/inputs/FashionMNIST/8_5.csv 3735 3601.17 1337 0.104 3455.58 3736 1
../data/inputs/FashionMNIST/3_1.csv 3963 3600.14 1154 0.0123 3446.84 3964 1
../data/inputs/FashionMNIST/6_2.csv 2641 3600.87 1269 0.3208 3498.24 2642 1
../data/inputs/FashionMNIST/3_2.csv 5061 3600.78 1226 0.0 3407.04 5062 1
../data/inputs/FashionMNIST/8_2.csv 3311 3600.97 1299 0.1563 3470.4 3312 1
../data/inputs/FashionMNIST/8_4.csv 3480 3602.04 1298 0.2 3468.25 3481 1
../data/inputs/FashionMNIST/3_3.csv 2604 3601.96 1098 0.3 3500.61 2605 1
../data/inputs/FashionMNIST/3_5.csv 3724 3602.73 1155 0.1615 3459.07 3725 1
../data/inputs/FashionMNIST/9_5.csv 2835 3602.14 1118 0.3 3490.89 2836 1
../data/inputs/FashionMNIST/9_4.csv 2916 3603.06 1124 0.3 3488.54 2917 1
../data/inputs/FashionMNIST/8_1.csv 3222 3603.41 1236 0.2 3477.42 3223 1
../data/inputs/FashionMNIST/3_4.csv 2613 3604.25 1077 0.3 3501.05 2614 1
../data/inputs/FashionMNIST/6_5.csv 4943 3605.28 1253 0.067 3417.91 4944 1
../data/inputs/FashionMNIST/7_2.csv 3334 3605.97 1062 0.1694 3476.47 3335 1
../data/inputs/FashionMNIST/5_1.csv 4249 3606.28 1037 0.1 3441.83 4250 1
../data/inputs/FashionMNIST/9_3.csv 2769 3607.42 1170 0.2233 3497.14 2770 1
../data/inputs/FashionMNIST/7_3.csv 3005 3607.15 1131 0.2 3490.37 3006 1
../data/inputs/FashionMNIST/6_1.csv 2881 3608.72 1333 0.2768 3496.84 2882 1
../data/inputs/FashionMNIST/5_5.csv 4167 3609.05 966 0.1098 3447.2 4168 1
../data/inputs/FashionMNIST/5_3.csv 3378 3612.73 1155 0.2 3479.79 3379 1
../data/inputs/FashionMNIST/9_1.csv 2778 3611.76 1131 0.3486 3502.36 2779 1
../data/inputs/FashionMNIST/5_4.csv 3635 3612.69 982 0.1 3470.72 3636 1
../data/inputs/FashionMNIST/7_5.csv 3354 3612.75 1016 0.2 3481.15 3355 1
../data/inputs/FashionMNIST/7_4.csv 3575 3617.62 1039 0.2 3477.47 3576 1
../data/inputs/FashionMNIST/6_4.csv 2295 3620.89 1304 0.3 3530.37 2296 1
../data/inputs/FashionMNIST/7_1.csv 2914 3621.9 915 0.1393 3507.44 2915 1
../data/inputs/FashionMNIST/9_2.csv 3481 3627.5 1101 0.1 3490.24 3482 1
../data/inputs/FashionMNIST/5_2.csv 3308 3668.14 1092 0.1 3537.41 3309 1
../data/inputs/FashionMNIST/2_2.csv 3125 1740.91 1215 0.1845 1632.17 3126 0
../data/inputs/FashionMNIST/1_5.csv 2946 1349.06 1033 0.2072 1246.2 2947 0
../data/inputs/FashionMNIST/2_3.csv 4404 2509.03 1359 0.0145 2358.4 4405 0
../data/inputs/FashionMNIST/1_1.csv 3167 1027.87 1064 0.1886 926.36 3168 0
../data/inputs/FashionMNIST/1_3.csv 2822 1564.23 1091 0.1932 1470.23 2823 0
../data/inputs/FashionMNIST/1_2.csv 3058 1903.95 1085 0.1532 1802.99 3059 0
../data/inputs/FashionMNIST/2_1.csv 4076 3600.08 1298 0.1207 3461.32 4077 1
../data/inputs/FashionMNIST/0_3.csv 3591 2525.13 1281 0.1 2415.6 3592 0
../data/inputs/FashionMNIST/0_1.csv 1342 3605.21 1280 0.374 3562.52 1343 1
../data/inputs/FashionMNIST/0_5.csv 2073 3612.66 1187 0.4 3546.45 2074 1
../data/inputs/FashionMNIST/0_2.csv 1843 3623.0 1288 0.5 3565.15 1844 1
../data/inputs/FashionMNIST/0_4.csv 2178 3668.73 1263 0.1963 3599.05 2179 0
